drama_id,tot_user_score,tot_watched,genre_id
5b9000e57cf91e51e65cdece375070300ae235e2f1c5f0cc151661c6f0a1ecf6,6.8,113,3
005fc83f7133f46025c97650112bb2f84b0761ec2973689133d016cbdf924b03,7.5,9489,0
005fc83f7133f46025c97650112bb2f84b0761ec2973689133d016cbdf924b03,7.5,9489,1
005fc83f7133f46025c97650112bb2f84b0761ec2973689133d016cbdf924b03,7.5,9489,14
005fc83f7133f46025c97650112bb2f84b0761ec2973689133d016cbdf924b03,7.5,9489,11
31ac40cd0c1e453064afa984abb9aa57cf5ca00bdb9a65d5c4bce83a3705fe87,6.6,98,0
31ac40cd0c1e453064afa984abb9aa57cf5ca00bdb9a65d5c4bce83a3705fe87,6.6,98,1
31ac40cd0c1e453064afa984abb9aa57cf5ca00bdb9a65d5c4bce83a3705fe87,6.6,98,13
31ac40cd0c1e453064afa984abb9aa57cf5ca00bdb9a65d5c4bce83a3705fe87,6.6,98,11
f6e8d4967fb97a1abe85ea4c32fd1209ba11b7da17508231c274829734dbb668,8.1,9811,0
f6e8d4967fb97a1abe85ea4c32fd1209ba11b7da17508231c274829734dbb668,8.1,9811,1
f6e8d4967fb97a1abe85ea4c32fd1209ba11b7da17508231c274829734dbb668,8.1,9811,2
4fba1e69d63ea71591f19a0371dff8dcea610f087e8627e978e23d79ce2aa0ba,6.8,12570,18
4fba1e69d63ea71591f19a0371dff8dcea610f087e8627e978e23d79ce2aa0ba,6.8,12570,6
4fba1e69d63ea71591f19a0371dff8dcea610f087e8627e978e23d79ce2aa0ba,6.8,12570,3
e164e6661e5865aac1c69d688782ecc77bb98a503dc69801a5575684dc01b78b,8.4,21241,1
e164e6661e5865aac1c69d688782ecc77bb98a503dc69801a5575684dc01b78b,8.4,21241,2
e164e6661e5865aac1c69d688782ecc77bb98a503dc69801a5575684dc01b78b,8.4,21241,6
e164e6661e5865aac1c69d688782ecc77bb98a503dc69801a5575684dc01b78b,8.4,21241,13
383e653cad8195d1052c0febafe191d332a65ec1a4f0289ac76868d4dd7cc9c5,8.3,57211,2
383e653cad8195d1052c0febafe191d332a65ec1a4f0289ac76868d4dd7cc9c5,8.3,57211,6
383e653cad8195d1052c0febafe191d332a65ec1a4f0289ac76868d4dd7cc9c5,8.3,57211,3
a547e6bc373e9fa45a64ff0d5bca1279e90b5a7e1688ab0b38524956026a8313,7.2,167,6
55e712e2e7bdd4980bac2f14f213c6f96c45e7f09cfd4cb015153f1fb35e8456,8.4,26896,6
55e712e2e7bdd4980bac2f14f213c6f96c45e7f09cfd4cb015153f1fb35e8456,8.4,26896,3
55e712e2e7bdd4980bac2f14f213c6f96c45e7f09cfd4cb015153f1fb35e8456,8.4,26896,27
55e712e2e7bdd4980bac2f14f213c6f96c45e7f09cfd4cb015153f1fb35e8456,8.4,26896,7
578fa6eb8ff28b569c606a37cd8627b2a8e95ad7fb4e89db87f4abdd408b86d4,7.3,1534,8
578fa6eb8ff28b569c606a37cd8627b2a8e95ad7fb4e89db87f4abdd408b86d4,7.3,1534,2
578fa6eb8ff28b569c606a37cd8627b2a8e95ad7fb4e89db87f4abdd408b86d4,7.3,1534,16
578fa6eb8ff28b569c606a37cd8627b2a8e95ad7fb4e89db87f4abdd408b86d4,7.3,1534,3
1ad6a338f0b5540f00c1f6c6d04b37a3ccfbe572677c9991025ff3355bd6b4e0,7.1,384,21
1ad6a338f0b5540f00c1f6c6d04b37a3ccfbe572677c9991025ff3355bd6b4e0,7.1,384,16
1ad6a338f0b5540f00c1f6c6d04b37a3ccfbe572677c9991025ff3355bd6b4e0,7.1,384,9
1ad6a338f0b5540f00c1f6c6d04b37a3ccfbe572677c9991025ff3355bd6b4e0,7.1,384,3
bac8e1dcf8815e41632596a28d866a45b4871e84afac885fee0ae8b6defad9eb,7.7,1890,2
bac8e1dcf8815e41632596a28d866a45b4871e84afac885fee0ae8b6defad9eb,7.7,1890,6
f77b7384df54197ef7a03444f098932d68034fcf56e984b4fac30ba632cd18c7,7.2,1369,0
f77b7384df54197ef7a03444f098932d68034fcf56e984b4fac30ba632cd18c7,7.2,1369,6
f77b7384df54197ef7a03444f098932d68034fcf56e984b4fac30ba632cd18c7,7.2,1369,3
d3d8e9b04b0d9726b8b44965f6dac4fe39d3519c7c9d4574990a3173039391f6,7.4,192,6
d3d8e9b04b0d9726b8b44965f6dac4fe39d3519c7c9d4574990a3173039391f6,7.4,192,3
d3d8e9b04b0d9726b8b44965f6dac4fe39d3519c7c9d4574990a3173039391f6,7.4,192,13
e143f4b2302cddd403f481e4288a0f2b9a513c7f0611cabc8a93b376c7cebfe3,8.7,33334,6
e143f4b2302cddd403f481e4288a0f2b9a513c7f0611cabc8a93b376c7cebfe3,8.7,33334,16
e143f4b2302cddd403f481e4288a0f2b9a513c7f0611cabc8a93b376c7cebfe3,8.7,33334,3
e143f4b2302cddd403f481e4288a0f2b9a513c7f0611cabc8a93b376c7cebfe3,8.7,33334,7
425bd65fe160ef8c5f1fb8ebec5ac381eda429086593a63764161ddfee88c92e,8.6,34958,6
425bd65fe160ef8c5f1fb8ebec5ac381eda429086593a63764161ddfee88c92e,8.6,34958,16
425bd65fe160ef8c5f1fb8ebec5ac381eda429086593a63764161ddfee88c92e,8.6,34958,3
425bd65fe160ef8c5f1fb8ebec5ac381eda429086593a63764161ddfee88c92e,8.6,34958,7
3f6858ca00d3d9c12cbc9ed56c1dbb5f1b94325fe111900b8f46dd2c5501934b,8.3,23792,1
3f6858ca00d3d9c12cbc9ed56c1dbb5f1b94325fe111900b8f46dd2c5501934b,8.3,23792,25
3f6858ca00d3d9c12cbc9ed56c1dbb5f1b94325fe111900b8f46dd2c5501934b,8.3,23792,3
3f6858ca00d3d9c12cbc9ed56c1dbb5f1b94325fe111900b8f46dd2c5501934b,8.3,23792,13
3fe2867dda0e40e55b83d0adcfd3ef56209df02fbcb2f9a548016b0796c41bc7,7.7,4251,1
3fe2867dda0e40e55b83d0adcfd3ef56209df02fbcb2f9a548016b0796c41bc7,7.7,4251,3
eb1325379f1f45d5cb40f58697112ba4aa204fece559db944ef0185ce22dd31b,7.1,228,6
eb1325379f1f45d5cb40f58697112ba4aa204fece559db944ef0185ce22dd31b,7.1,228,16
eb1325379f1f45d5cb40f58697112ba4aa204fece559db944ef0185ce22dd31b,7.1,228,9
eb1325379f1f45d5cb40f58697112ba4aa204fece559db944ef0185ce22dd31b,7.1,228,3
bdad1be2e3bf1bce90b95807edff795f855e18b52ef8ba7ec7308ed7cc34d6ba,7.9,7405,6
bdad1be2e3bf1bce90b95807edff795f855e18b52ef8ba7ec7308ed7cc34d6ba,7.9,7405,3
bdad1be2e3bf1bce90b95807edff795f855e18b52ef8ba7ec7308ed7cc34d6ba,7.9,7405,23
bdad1be2e3bf1bce90b95807edff795f855e18b52ef8ba7ec7308ed7cc34d6ba,7.9,7405,7
3c6984cbe21f8797c391ef578bd01c07f9b761b827a2a0ba2e1e45db03789faa,8.9,69214,10
3c6984cbe21f8797c391ef578bd01c07f9b761b827a2a0ba2e1e45db03789faa,8.9,69214,0
3c6984cbe21f8797c391ef578bd01c07f9b761b827a2a0ba2e1e45db03789faa,8.9,69214,3
3c6984cbe21f8797c391ef578bd01c07f9b761b827a2a0ba2e1e45db03789faa,8.9,69214,13
e85439637813bee1e76d803a453be345d5abcfbe0050ddf1d9af01027ccbe07a,7.4,46,3
e85439637813bee1e76d803a453be345d5abcfbe0050ddf1d9af01027ccbe07a,7.4,46,22
6f330ba6058b0a501e9ca21990fa22257b3021a8df5a66250ba0bcc682f5e8a7,8.1,30942,6
6f330ba6058b0a501e9ca21990fa22257b3021a8df5a66250ba0bcc682f5e8a7,8.1,30942,9
6f330ba6058b0a501e9ca21990fa22257b3021a8df5a66250ba0bcc682f5e8a7,8.1,30942,3
54d28186ce57499b0f3b3b0344453009d76925d0aa5c7c6aeceeb11fd7fd1396,8.4,15619,5
54d28186ce57499b0f3b3b0344453009d76925d0aa5c7c6aeceeb11fd7fd1396,8.4,15619,6
54d28186ce57499b0f3b3b0344453009d76925d0aa5c7c6aeceeb11fd7fd1396,8.4,15619,3
54d28186ce57499b0f3b3b0344453009d76925d0aa5c7c6aeceeb11fd7fd1396,8.4,15619,7
2d06a4e05bf99238aa7102989130484b67d974012cf91a00fd9dfb08e42f32cb,7.9,6184,17
2d06a4e05bf99238aa7102989130484b67d974012cf91a00fd9dfb08e42f32cb,7.9,6184,9
2d06a4e05bf99238aa7102989130484b67d974012cf91a00fd9dfb08e42f32cb,7.9,6184,3
8a26f85d2642a2caf4022c3c7a0f9bc2b97858254e8c5e201d73e1b8ea7727af,8.4,36506,8
8a26f85d2642a2caf4022c3c7a0f9bc2b97858254e8c5e201d73e1b8ea7727af,8.4,36506,6
f011e0a4e29395c0aaf5c96a0640f35eb1c15fc8f2fc74e60b8142d5ab4cac43,8.7,11748,0
f011e0a4e29395c0aaf5c96a0640f35eb1c15fc8f2fc74e60b8142d5ab4cac43,8.7,11748,1
f011e0a4e29395c0aaf5c96a0640f35eb1c15fc8f2fc74e60b8142d5ab4cac43,8.7,11748,3
01db39f02d19ccf9b0cab7f66ce856606eaa98f732e3e2010e28d86ac9ebeb3b,7.1,767,6
01db39f02d19ccf9b0cab7f66ce856606eaa98f732e3e2010e28d86ac9ebeb3b,7.1,767,3
f5c575e80bb02f2c5e1bedf800b40e603ee235b7e1a15bbb6379d5d0fc6d0009,5.8,6968,6
f5c575e80bb02f2c5e1bedf800b40e603ee235b7e1a15bbb6379d5d0fc6d0009,5.8,6968,9
f5c575e80bb02f2c5e1bedf800b40e603ee235b7e1a15bbb6379d5d0fc6d0009,5.8,6968,29
f5c575e80bb02f2c5e1bedf800b40e603ee235b7e1a15bbb6379d5d0fc6d0009,5.8,6968,27
1f7e432c500a2629882ce1e6a8d18e42bb4e38d6f158c625feccd61336fbc055,6.7,159,2
1f7e432c500a2629882ce1e6a8d18e42bb4e38d6f158c625feccd61336fbc055,6.7,159,6
4086142bf3276be487b9d5a2c9e1eaccd4584af36891db862f3ca43ef8416137,7.0,4325,0
4086142bf3276be487b9d5a2c9e1eaccd4584af36891db862f3ca43ef8416137,7.0,4325,1
4086142bf3276be487b9d5a2c9e1eaccd4584af36891db862f3ca43ef8416137,7.0,4325,15
4086142bf3276be487b9d5a2c9e1eaccd4584af36891db862f3ca43ef8416137,7.0,4325,3
beb3688755067b66b8ea6fe4016df24bb417050a5185a619586030d9aed13db6,7.3,2292,0
beb3688755067b66b8ea6fe4016df24bb417050a5185a619586030d9aed13db6,7.3,2292,3
bbbf20f0f08f844d45cdb5d8fdd44a112b2878c337c2cab0dd308d8c815e63e4,8.2,33025,2
bbbf20f0f08f844d45cdb5d8fdd44a112b2878c337c2cab0dd308d8c815e63e4,8.2,33025,6
bbbf20f0f08f844d45cdb5d8fdd44a112b2878c337c2cab0dd308d8c815e63e4,8.2,33025,3
3dff9b1e5c70f63a1b29ca48e5195d48e0495525a188cfe994a36f82600aa213,6.9,129,6
3dff9b1e5c70f63a1b29ca48e5195d48e0495525a188cfe994a36f82600aa213,6.9,129,9
51c8e522fb35c162d58d303ae88dcbee1a08c861634f302967e09c6cb2f207b6,7.2,728,6
51c8e522fb35c162d58d303ae88dcbee1a08c861634f302967e09c6cb2f207b6,7.2,728,9
51c8e522fb35c162d58d303ae88dcbee1a08c861634f302967e09c6cb2f207b6,7.2,728,11
202457d902bdc011a2050801ce4bf1d1941565618152f326734325a0eb902306,8.7,119984,2
202457d902bdc011a2050801ce4bf1d1941565618152f326734325a0eb902306,8.7,119984,6
202457d902bdc011a2050801ce4bf1d1941565618152f326734325a0eb902306,8.7,119984,3
453ae297a912444ed50edc2928f3e2e30457dd4f1260e5982dc3df5936d94211,8.4,21228,10
453ae297a912444ed50edc2928f3e2e30457dd4f1260e5982dc3df5936d94211,8.4,21228,12
453ae297a912444ed50edc2928f3e2e30457dd4f1260e5982dc3df5936d94211,8.4,21228,1
453ae297a912444ed50edc2928f3e2e30457dd4f1260e5982dc3df5936d94211,8.4,21228,25
0b5686fe78e3a398e371d2f6da47819b546535f960c2a54e2a72bba6998b7535,6.0,64,6
0b5686fe78e3a398e371d2f6da47819b546535f960c2a54e2a72bba6998b7535,6.0,64,16
0b5686fe78e3a398e371d2f6da47819b546535f960c2a54e2a72bba6998b7535,6.0,64,3
f6f71e07f451ffa7fb3a63028ff5173700de1eee3ba9744f88547e5d3738f800,6.9,2391,6
f6f71e07f451ffa7fb3a63028ff5173700de1eee3ba9744f88547e5d3738f800,6.9,2391,16
f6f71e07f451ffa7fb3a63028ff5173700de1eee3ba9744f88547e5d3738f800,6.9,2391,3
606ce30345d8e99056a0411338925bb461321b162277630cb36884cda22be2fb,8.6,27141,25
606ce30345d8e99056a0411338925bb461321b162277630cb36884cda22be2fb,8.6,27141,3
1f612873279dc324ce5afa567dcd8585cbc11d8edc18bb318286e66a56693d60,7.8,34611,6
1f612873279dc324ce5afa567dcd8585cbc11d8edc18bb318286e66a56693d60,7.8,34611,9
1f612873279dc324ce5afa567dcd8585cbc11d8edc18bb318286e66a56693d60,7.8,34611,3
55a1860be869ffefbde6e936807385564c84bce8ef290fd5f64dca83b7916267,6.5,2596,0
55a1860be869ffefbde6e936807385564c84bce8ef290fd5f64dca83b7916267,6.5,2596,6
55a1860be869ffefbde6e936807385564c84bce8ef290fd5f64dca83b7916267,6.5,2596,3
ab9e6ac8e2a1d380619d0e9b158f5c7c6efd76bff9761ce30d2c069f34e1fc0b,7.1,14225,2
ab9e6ac8e2a1d380619d0e9b158f5c7c6efd76bff9761ce30d2c069f34e1fc0b,7.1,14225,6
ab9e6ac8e2a1d380619d0e9b158f5c7c6efd76bff9761ce30d2c069f34e1fc0b,7.1,14225,9
fd5f90f79091e2922bbd313dc3bfcb81b3742050dbcfd875681bbcc17d76b001,5.9,53,9
2c2673a617bd31626ac9cd8b0cf82511f54f0661e492e662459490d664d7a0a3,7.9,1887,10
2c2673a617bd31626ac9cd8b0cf82511f54f0661e492e662459490d664d7a0a3,7.9,1887,0
2c2673a617bd31626ac9cd8b0cf82511f54f0661e492e662459490d664d7a0a3,7.9,1887,1
2c2673a617bd31626ac9cd8b0cf82511f54f0661e492e662459490d664d7a0a3,7.9,1887,3
1477132527790aa903ade062fd38ca5330c478fc778ca34bc69fe0f1ff3d2cfa,7.7,4305,2
db15bfbada5041ba8faad02e1db036814553391950015f42977f6462fc641bb9,7.4,837,6
a5677eeab5c0bddc7e9e16edaff7a1c93bd38958862b7ebdb6f260cfd64606c2,8.2,54308,2
a5677eeab5c0bddc7e9e16edaff7a1c93bd38958862b7ebdb6f260cfd64606c2,8.2,54308,6
a5677eeab5c0bddc7e9e16edaff7a1c93bd38958862b7ebdb6f260cfd64606c2,8.2,54308,16
a5677eeab5c0bddc7e9e16edaff7a1c93bd38958862b7ebdb6f260cfd64606c2,8.2,54308,9
562c026ab4f9cce8a5875183f87b7e5b7be07e854093e7a9768cc970c781e845,8.2,25447,6
562c026ab4f9cce8a5875183f87b7e5b7be07e854093e7a9768cc970c781e845,8.2,25447,16
562c026ab4f9cce8a5875183f87b7e5b7be07e854093e7a9768cc970c781e845,8.2,25447,3
c107344358d1b582c11d8533c17d3d5f2558115989f5189edb7ff1efb6fa9009,7.5,11332,10
c107344358d1b582c11d8533c17d3d5f2558115989f5189edb7ff1efb6fa9009,7.5,11332,0
c107344358d1b582c11d8533c17d3d5f2558115989f5189edb7ff1efb6fa9009,7.5,11332,1
c107344358d1b582c11d8533c17d3d5f2558115989f5189edb7ff1efb6fa9009,7.5,11332,20
ad2eb9a0f8f2847cfb3fc214093ebdb89b543b1659c78817fe7128d0544e9c2e,8.8,77149,6
ad2eb9a0f8f2847cfb3fc214093ebdb89b543b1659c78817fe7128d0544e9c2e,8.8,77149,16
ad2eb9a0f8f2847cfb3fc214093ebdb89b543b1659c78817fe7128d0544e9c2e,8.8,77149,3
ad2eb9a0f8f2847cfb3fc214093ebdb89b543b1659c78817fe7128d0544e9c2e,8.8,77149,7
b3aefb814059bcf954f4a737d4afc59825b1aeea341bc65da42738fa9f3016de,7.6,41445,6
b3aefb814059bcf954f4a737d4afc59825b1aeea341bc65da42738fa9f3016de,7.6,41445,3
b3aefb814059bcf954f4a737d4afc59825b1aeea341bc65da42738fa9f3016de,7.6,41445,7
0496f2bd20f226dbbf7798375c2a8354a0cdb4e38a499b4b21df66c196e3a4b4,6.9,64,16
0496f2bd20f226dbbf7798375c2a8354a0cdb4e38a499b4b21df66c196e3a4b4,6.9,64,9
7cba8ee54b1a743f21e20786735748461dcd84915310477b1fedb5b192e60c74,6.9,711,6
7cba8ee54b1a743f21e20786735748461dcd84915310477b1fedb5b192e60c74,6.9,711,3
7cba8ee54b1a743f21e20786735748461dcd84915310477b1fedb5b192e60c74,6.9,711,23
7cba8ee54b1a743f21e20786735748461dcd84915310477b1fedb5b192e60c74,6.9,711,7
e252d64344e1c31d4e3740ccafc3964a42c2bfcb7883ce4a2948560188194bf9,6.8,25186,6
e252d64344e1c31d4e3740ccafc3964a42c2bfcb7883ce4a2948560188194bf9,6.8,25186,9
e252d64344e1c31d4e3740ccafc3964a42c2bfcb7883ce4a2948560188194bf9,6.8,25186,11
375c6108c28b7dba0e7fa73d58ced303b1a14c593d8eb1e73986a903309fe8ca,8.0,122,18
375c6108c28b7dba0e7fa73d58ced303b1a14c593d8eb1e73986a903309fe8ca,8.0,122,23
9e57ee35e4e9fc6ce8ca04725ee7a6790126f8340435644eac6b58f8aea6dd36,8.5,70247,10
9e57ee35e4e9fc6ce8ca04725ee7a6790126f8340435644eac6b58f8aea6dd36,8.5,70247,0
9e57ee35e4e9fc6ce8ca04725ee7a6790126f8340435644eac6b58f8aea6dd36,8.5,70247,14
9e57ee35e4e9fc6ce8ca04725ee7a6790126f8340435644eac6b58f8aea6dd36,8.5,70247,20
cbe562dfd23ed30fe0fb23e42a6595281393604b9b437be92fa8343e9e10b6f0,8.3,24074,6
cbe562dfd23ed30fe0fb23e42a6595281393604b9b437be92fa8343e9e10b6f0,8.3,24074,16
cbe562dfd23ed30fe0fb23e42a6595281393604b9b437be92fa8343e9e10b6f0,8.3,24074,9
cbe562dfd23ed30fe0fb23e42a6595281393604b9b437be92fa8343e9e10b6f0,8.3,24074,3
4b8703692fd838e83793abe9debb6de3802abac4d3bc3a3772f89f65b507e1d9,7.0,52,16
6adde725a9fc65716d001b555f861ae6cd1dafe1958c35f564afc8c5b24f5866,7.0,14347,0
6adde725a9fc65716d001b555f861ae6cd1dafe1958c35f564afc8c5b24f5866,7.0,14347,1
6adde725a9fc65716d001b555f861ae6cd1dafe1958c35f564afc8c5b24f5866,7.0,14347,6
6adde725a9fc65716d001b555f861ae6cd1dafe1958c35f564afc8c5b24f5866,7.0,14347,9
783e4f4cfd32928ff7eb695950653e6906d761dabf0197532841a7e9c78271e2,7.5,1434,6
783e4f4cfd32928ff7eb695950653e6906d761dabf0197532841a7e9c78271e2,7.5,1434,9
ad66113c6f0594f00bee47337e0fdf4ad8d5e323899a53040b0f0cccab14d1f0,8.8,17535,0
ad66113c6f0594f00bee47337e0fdf4ad8d5e323899a53040b0f0cccab14d1f0,8.8,17535,1
ad66113c6f0594f00bee47337e0fdf4ad8d5e323899a53040b0f0cccab14d1f0,8.8,17535,3
e3361d8460095dd194815aa0756a7b2ee734a4c0d5dc096ba62deefdccd106e1,7.8,1478,2
e3361d8460095dd194815aa0756a7b2ee734a4c0d5dc096ba62deefdccd106e1,7.8,1478,22
046e2475d64820edbf0b5e41ee597ea6d087dab7006d394440ad7abcb060ff1f,7.8,479,2
046e2475d64820edbf0b5e41ee597ea6d087dab7006d394440ad7abcb060ff1f,7.8,479,6
046e2475d64820edbf0b5e41ee597ea6d087dab7006d394440ad7abcb060ff1f,7.8,479,16
046e2475d64820edbf0b5e41ee597ea6d087dab7006d394440ad7abcb060ff1f,7.8,479,3
d14332987708c9a8a2d782af2e9d4fdc696d850de88526b6fd3ee95358e16239,7.9,6039,10
d14332987708c9a8a2d782af2e9d4fdc696d850de88526b6fd3ee95358e16239,7.9,6039,0
d14332987708c9a8a2d782af2e9d4fdc696d850de88526b6fd3ee95358e16239,7.9,6039,1
d14332987708c9a8a2d782af2e9d4fdc696d850de88526b6fd3ee95358e16239,7.9,6039,3
2c8d73f75f11b54200322dbb6f6859fdbd2ff14b7a9528d954a08e1c78f31fe1,6.9,91,6
2c8d73f75f11b54200322dbb6f6859fdbd2ff14b7a9528d954a08e1c78f31fe1,6.9,91,3
a9252dfca48a735084f706932706f879e5ee4a3f2cefe9ac5ae270206f670e12,7.2,144,6
a9252dfca48a735084f706932706f879e5ee4a3f2cefe9ac5ae270206f670e12,7.2,144,20
3d9643a8e448ac28d39118674761400c951efca913b573716a1134a3013d1340,7.4,129,2
3d9643a8e448ac28d39118674761400c951efca913b573716a1134a3013d1340,7.4,129,9
5e81ae1353328507002ead594545d932af9f04857a24358aec461d0e9fd005cd,8.6,31996,2
5e81ae1353328507002ead594545d932af9f04857a24358aec461d0e9fd005cd,8.6,31996,22
5e81ae1353328507002ead594545d932af9f04857a24358aec461d0e9fd005cd,8.6,31996,13
5e81ae1353328507002ead594545d932af9f04857a24358aec461d0e9fd005cd,8.6,31996,11
5058b41d2f934babfe1dde0e6741ec9b26fe49247507faf6fc758503318474d4,7.3,2990,2
5058b41d2f934babfe1dde0e6741ec9b26fe49247507faf6fc758503318474d4,7.3,2990,6
5058b41d2f934babfe1dde0e6741ec9b26fe49247507faf6fc758503318474d4,7.3,2990,3
33bebbb49723ec45e9fb6ba64b61b835209a7dc0387073b6f920df4d81cccacc,7.3,2595,2
33bebbb49723ec45e9fb6ba64b61b835209a7dc0387073b6f920df4d81cccacc,7.3,2595,6
33bebbb49723ec45e9fb6ba64b61b835209a7dc0387073b6f920df4d81cccacc,7.3,2595,13
d80a1a7a5fac13f17828f75250e5d9ad5bd101ce70b5c7b22db909fbb9bea2c6,7.0,1146,6
d80a1a7a5fac13f17828f75250e5d9ad5bd101ce70b5c7b22db909fbb9bea2c6,7.0,1146,13
458c27f180f0b339d2624199051b99a3fb05f1564ec0db5f474da5f2ea4982fc,6.8,13669,6
1bb354a5998e412649573d3546d871d1327d5da8705c7ff0bbf58ed5d68d7374,7.2,3611,2
1bb354a5998e412649573d3546d871d1327d5da8705c7ff0bbf58ed5d68d7374,7.2,3611,6
1bb354a5998e412649573d3546d871d1327d5da8705c7ff0bbf58ed5d68d7374,7.2,3611,9
1bb354a5998e412649573d3546d871d1327d5da8705c7ff0bbf58ed5d68d7374,7.2,3611,3
4c1209e7e5ad53e29a72dab14a20334e07ba8c04189ac7cd33446fd3eace1dc6,6.5,1553,17
f524ff660fcafe923e2cedb2e808c8a1856b3b2bd8bc7ff1e5de8d04e4f398b0,8.1,29356,0
f524ff660fcafe923e2cedb2e808c8a1856b3b2bd8bc7ff1e5de8d04e4f398b0,8.1,29356,1
f524ff660fcafe923e2cedb2e808c8a1856b3b2bd8bc7ff1e5de8d04e4f398b0,8.1,29356,14
f524ff660fcafe923e2cedb2e808c8a1856b3b2bd8bc7ff1e5de8d04e4f398b0,8.1,29356,20
80a25692b261af545c59eb422034cf0f2173e4ed2ed7466392681e17a841b079,7.6,4558,6
80a25692b261af545c59eb422034cf0f2173e4ed2ed7466392681e17a841b079,7.6,4558,9
80a25692b261af545c59eb422034cf0f2173e4ed2ed7466392681e17a841b079,7.6,4558,3
503c53434f47cb0446b9a6a7d608b0aa357eee49c63d6b7111d2a51e1182ac71,7.2,17420,5
503c53434f47cb0446b9a6a7d608b0aa357eee49c63d6b7111d2a51e1182ac71,7.2,17420,6
503c53434f47cb0446b9a6a7d608b0aa357eee49c63d6b7111d2a51e1182ac71,7.2,17420,13
3b3e5a48b398d081b935c2ddd61b99eb6078e198425484e28d1516fe3b1a2c65,7.9,14630,1
3b3e5a48b398d081b935c2ddd61b99eb6078e198425484e28d1516fe3b1a2c65,7.9,14630,6
3b3e5a48b398d081b935c2ddd61b99eb6078e198425484e28d1516fe3b1a2c65,7.9,14630,3
3b3e5a48b398d081b935c2ddd61b99eb6078e198425484e28d1516fe3b1a2c65,7.9,14630,7
f75409b0796bc67cd7292f5d2aa0b3175383e83da190c548b1b23035cebd0030,7.7,12764,10
f75409b0796bc67cd7292f5d2aa0b3175383e83da190c548b1b23035cebd0030,7.7,12764,5
f75409b0796bc67cd7292f5d2aa0b3175383e83da190c548b1b23035cebd0030,7.7,12764,2
f75409b0796bc67cd7292f5d2aa0b3175383e83da190c548b1b23035cebd0030,7.7,12764,6
4356e1c217564348efecaa6d5e8e917a6a739507469527ae29167cabaa51da3c,7.5,414,6
69f4f74984df195f301faa9d3afaeb876cfcf0c428fc92ac312cc1cf8ffa87fa,6.4,44,6
69f4f74984df195f301faa9d3afaeb876cfcf0c428fc92ac312cc1cf8ffa87fa,6.4,44,3
a568b8639004e65095f6706e3bc3d2631104c417272d8422f089ac0004120217,8.4,55095,6
a568b8639004e65095f6706e3bc3d2631104c417272d8422f089ac0004120217,8.4,55095,3
a568b8639004e65095f6706e3bc3d2631104c417272d8422f089ac0004120217,8.4,55095,7
a568b8639004e65095f6706e3bc3d2631104c417272d8422f089ac0004120217,8.4,55095,24
bcd32edd6f065121e3d829ae5ff1117b3781787c644530194a5f7fd1965cebeb,8.2,23779,0
bcd32edd6f065121e3d829ae5ff1117b3781787c644530194a5f7fd1965cebeb,8.2,23779,1
bcd32edd6f065121e3d829ae5ff1117b3781787c644530194a5f7fd1965cebeb,8.2,23779,3
bcd32edd6f065121e3d829ae5ff1117b3781787c644530194a5f7fd1965cebeb,8.2,23779,13
0bb05d9fc2f9315e9f0da46150e1b32347634202d4d862c90af05c3ebb0db468,8.5,49574,10
0bb05d9fc2f9315e9f0da46150e1b32347634202d4d862c90af05c3ebb0db468,8.5,49574,0
0bb05d9fc2f9315e9f0da46150e1b32347634202d4d862c90af05c3ebb0db468,8.5,49574,1
0bb05d9fc2f9315e9f0da46150e1b32347634202d4d862c90af05c3ebb0db468,8.5,49574,2
5fb6b895f19da1163d4191748cfbb23b160a4bc6ac93817f61a24bbaa4f3f4ac,7.6,1532,0
5fb6b895f19da1163d4191748cfbb23b160a4bc6ac93817f61a24bbaa4f3f4ac,7.6,1532,15
5fb6b895f19da1163d4191748cfbb23b160a4bc6ac93817f61a24bbaa4f3f4ac,7.6,1532,9
27c76c9202eb49736f82bed4116690344731989bc7edc5ab636a9398cf0deb35,7.6,2494,6
27c76c9202eb49736f82bed4116690344731989bc7edc5ab636a9398cf0deb35,7.6,2494,9
27c76c9202eb49736f82bed4116690344731989bc7edc5ab636a9398cf0deb35,7.6,2494,27
27c76c9202eb49736f82bed4116690344731989bc7edc5ab636a9398cf0deb35,7.6,2494,13
e06da32fffead2ae134336cc92b59451e0da3b35daea73d543b83e0559a453bc,7.9,108,2
e06da32fffead2ae134336cc92b59451e0da3b35daea73d543b83e0559a453bc,7.9,108,4
afcccc7a11ff18ae2ee0162e6773d6f99805a6b9d686526513da712cc5a69ea8,7.7,2806,9
afcccc7a11ff18ae2ee0162e6773d6f99805a6b9d686526513da712cc5a69ea8,7.7,2806,3
f22493eb84cec37a3d126957de79070243058b3dd27826d50d89f08bb6223e85,7.1,986,23
f22493eb84cec37a3d126957de79070243058b3dd27826d50d89f08bb6223e85,7.1,986,7
da8a0e31f850af40d60d3656e8b096cbffc6379046bbaede7adc6f03348869d8,8.1,3742,8
da8a0e31f850af40d60d3656e8b096cbffc6379046bbaede7adc6f03348869d8,8.1,3742,2
da8a0e31f850af40d60d3656e8b096cbffc6379046bbaede7adc6f03348869d8,8.1,3742,3
4c469021aa4866de43c1d4e251a8521bac9db7049827383345c91842888da3c3,7.6,1289,0
